374	chr01	5496113	5496114	+
375	chr01	5495969	5495970	+
376	chr01	5495809	5495810	+
377	chr01	5495717	5495718	+
378	chr01	5495512	5495513	+
379	chr01	5495359	5495360	+
380	chr01	5495197	5495198	+
381	chr01	5495036	5495037	+
382	chr01	5494887	5494888	+
383	chr01	5494717	5494718	+
384	chr01	5494558	5494559	+
385	chr01	5494407	5494408	+
386	chr01	5494237	5494238	+
387	chr01	5494100	5494101	+
388	chr01	5493778	5493779	+
389	chr01	5493634	5493635	+
390	chr01	5493506	5493507	+
391	chr01	5493365	5493366	+
392	chr01	5493193	5493194	+
393	chr01	5493105	5493106	+
394	chr01	5492968	5492969	+
395	chr01	5492815	5492816	+
396	chr01	5492653	5492654	+
397	chr01	5492501	5492502	+
398	chr01	5492363	5492364	+
399	chr01	5492181	5492182	+
400	chr01	5492016	5492017	+
401	chr01	5491815	5491816	+
402	chr01	5491639	5491640	+
403	chr01	5491434	5491435	+
404	chr01	5491254	5491255	+
405	chr01	5491073	5491074	+
406	chr01	5490926	5490927	+
407	chr01	5490780	5490781	+
408	chr01	5490621	5490622	+
409	chr01	5490447	5490448	+
410	chr01	5490281	5490282	+
411	chr01	5490115	5490116	+
412	chr01	5490019	5490020	+
413	chr01	5489861	5489862	+
414	chr01	5489709	5489710	+
415	chr01	5489569	5489570	+
416	chr01	5489404	5489405	+
417	chr01	5489254	5489255	+
418	chr01	5489064	5489065	+
419	chr01	5488909	5488910	+
420	chr01	5488719	5488720	+
421	chr01	5488571	5488572	+
422	chr01	5488485	5488486	+
423	chr01	5488392	5488393	+
424	chr01	5488279	5488280	+
425	chr01	5488124	5488125	+
426	chr01	5487986	5487987	+
427	chr01	5487818	5487819	+
428	chr01	5487654	5487655	+
429	chr01	5487546	5487547	+
430	chr01	5487401	5487402	+
431	chr01	5487240	5487241	+
432	chr01	5486964	5486965	+
433	chr01	5486570	5486571	+
434	chr01	5486386	5486387	+
435	chr01	5486238	5486239	+
436	chr01	5486097	5486098	+
437	chr01	5485957	5485958	+
438	chr01	5485798	5485799	+
439	chr01	5485619	5485620	+
440	chr01	5485482	5485483	+
441	chr01	5485316	5485317	+
442	chr01	5485153	5485154	+
443	chr01	5484940	5484941	+
444	chr01	5484743	5484744	+
445	chr01	5484592	5484593	+
446	chr01	5484452	5484453	+
447	chr01	5484291	5484292	+
448	chr01	5484126	5484127	+
449	chr01	5483843	5483844	+
450	chr01	5483700	5483701	+
451	chr01	5483550	5483551	+
452	chr01	5483389	5483390	+
453	chr01	5483202	5483203	+
454	chr01	5483083	5483084	+
455	chr01	5482915	5482916	+
456	chr01	5482745	5482746	+
457	chr01	5482577	5482578	+
458	chr01	5482388	5482389	+
459	chr01	5482283	5482284	+
460	chr01	5482119	5482120	+
461	chr01	5481935	5481936	+
462	chr01	5481786	5481787	+
463	chr01	5481652	5481653	+
464	chr01	5481399	5481400	+
465	chr01	5481204	5481205	+
466	chr01	5481034	5481035	+
467	chr01	5480873	5480874	+
468	chr01	5480717	5480718	+
469	chr01	5480624	5480625	+
470	chr01	5480531	5480532	+
471	chr01	5480371	5480372	+
472	chr01	5480226	5480227	+
473	chr01	5480085	5480086	+
474	chr01	5479883	5479884	+
475	chr01	5479702	5479703	+
476	chr01	5479526	5479527	+
477	chr01	5479403	5479404	+
478	chr01	5479284	5479285	+
479	chr01	5479207	5479208	+
480	chr01	5478981	5478982	+
481	chr01	5478820	5478821	+
482	chr01	5478653	5478654	+
483	chr01	5478547	5478548	+
484	chr01	5478420	5478421	+
485	chr01	5478287	5478288	+
486	chr01	5478167	5478168	+
487	chr01	5477966	5477967	+
488	chr01	5477797	5477798	+
489	chr01	5477606	5477607	+
490	chr01	5477503	5477504	+
491	chr01	5477181	5477182	+
492	chr01	5477028	5477029	+
493	chr01	5476895	5476896	+
494	chr01	5476743	5476744	+
495	chr01	5476603	5476604	+
496	chr01	5476436	5476437	+
497	chr01	5476269	5476270	+
498	chr01	5475949	5475950	+
499	chr01	5475823	5475824	+
500	chr01	5475650	5475651	+
501	chr01	5475522	5475523	+
502	chr01	5475350	5475351	+
503	chr01	5475207	5475208	+
504	chr01	5475094	5475095	+
505	chr01	5474889	5474890	+
506	chr01	5474706	5474707	+
507	chr01	5474545	5474546	+
508	chr01	5474390	5474391	+
509	chr01	5474244	5474245	+
510	chr01	5474135	5474136	+
511	chr01	5473982	5473983	+
512	chr01	5473856	5473857	+
513	chr01	5473707	5473708	+
514	chr01	5473519	5473520	+
515	chr01	5473342	5473343	+
516	chr01	5473142	5473143	+
517	chr01	5472975	5472976	+
518	chr01	5472818	5472819	+
519	chr01	5472713	5472714	+
520	chr01	5472577	5472578	+
521	chr01	5472411	5472412	+
522	chr01	5472263	5472264	+
523	chr01	5472115	5472116	+
524	chr01	5471972	5471973	+
525	chr01	5471828	5471829	+
526	chr01	5471666	5471667	+
527	chr01	5471551	5471552	+
528	chr01	5471396	5471397	+
529	chr01	5471235	5471236	+
530	chr01	5471114	5471115	+
531	chr01	5470986	5470987	+
532	chr01	5470852	5470853	+
533	chr01	5470668	5470669	+
534	chr01	5470527	5470528	+
535	chr01	5470308	5470309	+
536	chr01	5470138	5470139	+
537	chr01	5469984	5469985	+
538	chr01	5469826	5469827	+
539	chr01	5469685	5469686	+
540	chr01	5469534	5469535	+
541	chr01	5469390	5469391	+
542	chr01	5469229	5469230	+
543	chr01	5468958	5468959	+
544	chr01	5468811	5468812	+
545	chr01	5468677	5468678	+
546	chr01	5468529	5468530	+
547	chr01	5468431	5468432	+
548	chr01	5468333	5468334	+
549	chr01	5468211	5468212	+
550	chr01	5468053	5468054	+
551	chr01	5467949	5467950	+
552	chr01	5467859	5467860	+
553	chr01	5467700	5467701	+
554	chr01	5467556	5467557	+
555	chr01	5467411	5467412	+
556	chr01	5467276	5467277	+
557	chr01	5467146	5467147	+
558	chr01	5466984	5466985	+
559	chr01	5466850	5466851	+
560	chr01	5466694	5466695	+
561	chr01	5466603	5466604	+
562	chr01	5466419	5466420	+
563	chr01	5466277	5466278	+
564	chr01	5466125	5466126	+
565	chr01	5465973	5465974	+
566	chr01	5465843	5465844	+
567	chr01	5465651	5465652	+
568	chr01	5465489	5465490	+
569	chr01	5465310	5465311	+
570	chr01	5465127	5465128	+
571	chr01	5464977	5464978	+
572	chr01	5464828	5464829	+
573	chr01	5464662	5464663	+
574	chr01	5464499	5464500	+
575	chr01	5464356	5464357	+
576	chr01	5464200	5464201	+
577	chr01	5464046	5464047	+
578	chr01	5463867	5463868	+
579	chr01	5463754	5463755	+
580	chr01	5463624	5463625	+
581	chr01	5463469	5463470	+
582	chr01	5463330	5463331	+
583	chr01	5463192	5463193	+
584	chr01	5463036	5463037	+
585	chr01	5462916	5462917	+
586	chr01	5462751	5462752	+
587	chr01	5462598	5462599	+
588	chr01	5462447	5462448	+
589	chr01	5462324	5462325	+
590	chr01	5462212	5462213	+
591	chr01	5462016	5462017	+
592	chr01	5461906	5461907	+
593	chr01	5461818	5461819	+
594	chr01	5461720	5461721	+
595	chr01	5461565	5461566	+
596	chr01	5461428	5461429	+
597	chr01	5461280	5461281	+
598	chr01	5461178	5461179	+
599	chr01	5461074	5461075	+
600	chr01	5460937	5460938	+
601	chr01	5460789	5460790	+
602	chr01	5460640	5460641	+
603	chr01	5460534	5460535	+
604	chr01	5460430	5460431	+
605	chr01	5460308	5460309	+
606	chr01	5460117	5460118	+
607	chr01	5459954	5459955	+
608	chr01	5459767	5459768	+
609	chr01	5459541	5459542	+
610	chr01	5459318	5459319	+
611	chr01	5459173	5459174	+
612	chr01	5459028	5459029	+
613	chr01	5458862	5458863	+
614	chr01	5458591	5458592	+
615	chr01	5458444	5458445	+
616	chr01	5458290	5458291	+
617	chr01	5457844	5457845	+
618	chr01	5457641	5457642	+
619	chr01	5457523	5457524	+
620	chr01	5457440	5457441	+
621	chr01	5457331	5457332	+
622	chr01	5457205	5457206	+
623	chr01	5457036	5457037	+
624	chr01	5456885	5456886	+
625	chr01	5456758	5456759	+
626	chr01	5456599	5456600	+
627	chr01	5456448	5456449	+
628	chr01	5456303	5456304	+
629	chr01	5456172	5456173	+
630	chr01	5456010	5456011	+
631	chr01	5455890	5455891	+
632	chr01	5455734	5455735	+
633	chr01	5455575	5455576	+
634	chr01	5455437	5455438	+
635	chr01	5455268	5455269	+
636	chr01	5455126	5455127	+
637	chr01	5454967	5454968	+
638	chr01	5454829	5454830	+
639	chr01	5454701	5454702	+
640	chr01	5454544	5454545	+
641	chr01	5454457	5454458	+
642	chr01	5454219	5454220	+
643	chr01	5454125	5454126	+
644	chr01	5454017	5454018	+
645	chr01	5453886	5453887	+
646	chr01	5453681	5453682	+
647	chr01	5453484	5453485	+
648	chr01	5453353	5453354	+
649	chr01	5453258	5453259	+
650	chr01	5453157	5453158	+
651	chr01	5453022	5453023	+
652	chr01	5452877	5452878	+
653	chr01	5452737	5452738	+
654	chr01	5452556	5452557	+
655	chr01	5452396	5452397	+
656	chr01	5452246	5452247	+
657	chr01	5452085	5452086	+
658	chr01	5451905	5451906	+
659	chr01	5451722	5451723	+
660	chr01	5451588	5451589	+
661	chr01	5451466	5451467	+
662	chr01	5451303	5451304	+
663	chr01	5451181	5451182	+
664	chr01	5450987	5450988	+
665	chr01	5450801	5450802	+
666	chr01	5450560	5450561	+
667	chr01	5450404	5450405	+
668	chr01	5450240	5450241	+
669	chr01	5450009	5450010	+
670	chr01	5449843	5449844	+
671	chr01	5449704	5449705	+
672	chr01	5449553	5449554	+
673	chr01	5449390	5449391	+
674	chr01	5449300	5449301	+
675	chr01	5449074	5449075	+
676	chr01	5448910	5448911	+
677	chr01	5448772	5448773	+
678	chr01	5448437	5448438	+
679	chr01	5448302	5448303	+
680	chr01	5448204	5448205	+
681	chr01	5447932	5447933	+
682	chr01	5447832	5447833	+
683	chr01	5447687	5447688	+
684	chr01	5447508	5447509	+
685	chr01	5447330	5447331	+
686	chr01	5447194	5447195	+
687	chr01	5447031	5447032	+
688	chr01	5446883	5446884	+
689	chr01	5446743	5446744	+
690	chr01	5446620	5446621	+
691	chr01	5446478	5446479	+
692	chr01	5446295	5446296	+
693	chr01	5446164	5446165	+
694	chr01	5445975	5445976	+
695	chr01	5445877	5445878	+
696	chr01	5445723	5445724	+
697	chr01	5445583	5445584	+
698	chr01	5445468	5445469	+
699	chr01	5445344	5445345	+
700	chr01	5445088	5445089	+
701	chr01	5444993	5444994	+
702	chr01	5444852	5444853	+
703	chr01	5444720	5444721	+
704	chr01	5444526	5444527	+
705	chr01	5444231	5444232	+
706	chr01	5444054	5444055	+
707	chr01	5443916	5443917	+
708	chr01	5443811	5443812	+
709	chr01	5443664	5443665	+
710	chr01	5443541	5443542	+
711	chr01	5443436	5443437	+
712	chr01	5443319	5443320	+
713	chr01	5443020	5443021	+
714	chr01	5442832	5442833	+
715	chr01	5442661	5442662	+
716	chr01	5442448	5442449	+
717	chr01	5442287	5442288	+
718	chr01	5442172	5442173	+
719	chr01	5442064	5442065	+
720	chr01	5441955	5441956	+
721	chr01	5441803	5441804	+
722	chr01	5441637	5441638	+
723	chr01	5441503	5441504	+
724	chr01	5441365	5441366	+
725	chr01	5441231	5441232	+
726	chr01	5441086	5441087	+
727	chr01	5440934	5440935	+
728	chr01	5440792	5440793	+
729	chr01	5440571	5440572	+
730	chr01	5440390	5440391	+
731	chr01	5440214	5440215	+
732	chr01	5440064	5440065	+
733	chr01	5439899	5439900	+
734	chr01	5439775	5439776	+
735	chr01	5439587	5439588	+
736	chr01	5439450	5439451	+
737	chr01	5439299	5439300	+
738	chr01	5439162	5439163	+
739	chr01	5439044	5439045	+
740	chr01	5438913	5438914	+
741	chr01	5438818	5438819	+
742	chr01	5438665	5438666	+
743	chr01	5438527	5438528	+
744	chr01	5438405	5438406	+
745	chr01	5438217	5438218	+
746	chr01	5438091	5438092	+
747	chr01	5437926	5437927	+
748	chr01	5437769	5437770	+
749	chr01	5437491	5437492	+
750	chr01	5437311	5437312	+
751	chr01	5437166	5437167	+
752	chr01	5437036	5437037	+
753	chr01	5436838	5436839	+
754	chr01	5436716	5436717	+
755	chr01	5436576	5436577	+
756	chr01	5436434	5436435	+
757	chr01	5436279	5436280	+
758	chr01	5436060	5436061	+
759	chr01	5435967	5435968	+
760	chr01	5435882	5435883	+
761	chr01	5435688	5435689	+
762	chr01	5435437	5435438	+
763	chr01	5435116	5435117	+
764	chr01	5434932	5434933	+
765	chr01	5434841	5434842	+
766	chr01	5434732	5434733	+
767	chr01	5434561	5434562	+
768	chr01	5434316	5434317	+
769	chr01	5434169	5434170	+
770	chr01	5434042	5434043	+
771	chr01	5433913	5433914	+
772	chr01	5433733	5433734	+
773	chr01	5433546	5433547	+
774	chr01	5433443	5433444	+
775	chr01	5433329	5433330	+
776	chr01	5433210	5433211	+
777	chr01	5433061	5433062	+
778	chr01	5432948	5432949	+
779	chr01	5432828	5432829	+
780	chr01	5432697	5432698	+
781	chr01	5432539	5432540	+
782	chr01	5432411	5432412	+
783	chr01	5432166	5432167	+
784	chr01	5432007	5432008	+
785	chr01	5431819	5431820	+
786	chr01	5431665	5431666	+
787	chr01	5431505	5431506	+
788	chr01	5431338	5431339	+
789	chr01	5431234	5431235	+
790	chr01	5431141	5431142	+
791	chr01	5431033	5431034	+
792	chr01	5430892	5430893	+
793	chr01	5430815	5430816	+
794	chr01	5430718	5430719	+
795	chr01	5430587	5430588	+
796	chr01	5430420	5430421	+
797	chr01	5430318	5430319	+
798	chr01	5430140	5430141	+
799	chr01	5429991	5429992	+
800	chr01	5429865	5429866	+
801	chr01	5429729	5429730	+
802	chr01	5429630	5429631	+
803	chr01	5429444	5429445	+
804	chr01	5429093	5429094	+
805	chr01	5428958	5428959	+
806	chr01	5428802	5428803	+
807	chr01	5428607	5428608	+
808	chr01	5428446	5428447	+
809	chr01	5428327	5428328	+
810	chr01	5428244	5428245	+
811	chr01	5428145	5428146	+
812	chr01	5428002	5428003	+
813	chr01	5427847	5427848	+
814	chr01	5427706	5427707	+
815	chr01	5427500	5427501	+
816	chr01	5427225	5427226	+
817	chr01	5427116	5427117	+
818	chr01	5426960	5426961	+
819	chr01	5426844	5426845	+
820	chr01	5426708	5426709	+
821	chr01	5426424	5426425	+
822	chr01	5426324	5426325	+
823	chr01	5426186	5426187	+
824	chr01	5425971	5425972	+
825	chr01	5425854	5425855	+
826	chr01	5425553	5425554	+
827	chr01	5425427	5425428	+
828	chr01	5425168	5425169	+
829	chr01	5425032	5425033	+
830	chr01	5424868	5424869	+
831	chr01	5424639	5424640	+
832	chr01	5424485	5424486	+
833	chr01	5424335	5424336	+
834	chr01	5424201	5424202	+
835	chr01	5424042	5424043	+
836	chr01	5423894	5423895	+
837	chr01	5423726	5423727	+
838	chr01	5423584	5423585	+
839	chr01	5423421	5423422	+
840	chr01	5423254	5423255	+
841	chr01	5422958	5422959	+
842	chr01	5422843	5422844	+
843	chr01	5422678	5422679	+
844	chr01	5422509	5422510	+
845	chr01	5422358	5422359	+
846	chr01	5422231	5422232	+
847	chr01	5422093	5422094	+
848	chr01	5421732	5421733	+
849	chr01	5421582	5421583	+
850	chr01	5420983	5420984	+
851	chr01	5420828	5420829	+
852	chr01	5420701	5420702	+
853	chr01	5420567	5420568	+
854	chr01	5420406	5420407	+
855	chr01	5420252	5420253	+
856	chr01	5420100	5420101	+
857	chr01	5419983	5419984	+
858	chr01	5419801	5419802	+
859	chr01	5419541	5419542	+
860	chr01	5419361	5419362	+
861	chr01	5419122	5419123	+
862	chr01	5418959	5418960	+
863	chr01	5418681	5418682	+
864	chr01	5418506	5418507	+
865	chr01	5418346	5418347	+
866	chr01	5418201	5418202	+
867	chr01	5418075	5418076	+
868	chr01	5417830	5417831	+
869	chr01	5417739	5417740	+
870	chr01	5417626	5417627	+
871	chr01	5417379	5417380	+
872	chr01	5417177	5417178	+
873	chr01	5417058	5417059	+
874	chr01	5416944	5416945	+
875	chr01	5416761	5416762	+
