V4	dis2ts_3MBPP1_18Cr1_pr_counts	dis2ts_3MBPP1_18Cr1gb_counts	dis2ts_3MBPP1_18Cr1term_counts	dis2ts_3MBPP1_18Cr1pr_map	dis2ts_3MBPP1_18Cr1gb_map	dis2ts_3MBPP1_18Cr1term_map	dis2ts_3MBPP1_18Cr1pr_density	dis2ts_3MBPP1_18Cr1pr_densityRPKM	dis2ts_3MBPP1_18Cr1gb_density	dis2ts_3MBPP1_18Cr1gb_densityRPKM	dis2ts_3MBPP1_18Cr1pause_index_CI_low	dis2ts_3MBPP1_18Cr1pause_index_CI_high	dis2ts_3MBPP1_18Cr1pause_index_scaled	dis2ts_3MBPP1_18Cr1pause_index_CI_low_scaled	dis2ts_3MBPP1_18Cr1pause_index_CI_high_scaled	dis2ts_3MBPP1_18Cr1_ExpPR	dis2ts_3MBPP1_18Cr1_ExpGB	dis2ts_3MBPP1_18Cr1Fexact_Pval
SPAC1002.11	5	80	34	100	1871	300	0.05	21.5540188977016	0.0427578834847675	18.432084573128	0.022345592620962	0.160140379292834	1.169375	0.418086037938199	2.99622649656891	4	101	1
SPAC1002.12c	31	273	47	100	1692	300	0.31	133.63491716575	0.161347517730496	69.5537489252073	0.076874182835728	0.166816063270878	1.92131868131868	1.30071117358052	2.82252779054326	18	113	1
SPAC1002.13c	87	2240	302	100	1829	300	0.87	375.039928820008	1.22471295790049	527.949724776945	0.0311585868515041	0.0483547902108725	0.710370535714286	0.56989055351401	0.884409112956859	102	85	1
SPAC1002.14	10	123	62	100	1485	300	0.1	43.1080377954032	0.0828282828282828	35.7056474668996	0.0402185193899129	0.159377646160661	1.20731707317073	0.597245012940206	2.36675804548581	8	102	1
SPAC1002.15c	2	131	13	100	2754	300	0.02	8.62160755908064	0.0475671750181554	20.505275785032	0.00261572472700713	0.06243670196389	0.420458015267176	0.0720370589817765	1.71950677208553	4	98	1
SPAC1002.16c	4	55	8	100	1906	300	0.04	17.2432151181613	0.0288562434417629	12.4393603292087	0.0224341146761097	0.208790067569031	1.38618181818182	0.427594225726651	3.97953868786573	2	102	1
SPAC1002.17c	10	2561	992	100	990	300	0.1	43.1080377954032	2.58686868686869	1115.1483312528	0.00198165791939761	0.00745105886196465	0.0386567746973838	0.0196184134020364	0.07376548273345	79	31	1
SPAC1002.18	1	714	154	100	1505	300	0.01	4.31080377954032	0.474418604651163	204.512551401448	7.30168505217116e-05	0.00911502591191723	0.021078431372549	0.00109890360035176	0.137181139974354	32	69	1
SPAC1002.19	29	9134	1570	100	1563	300	0.29	125.013309606669	5.84388995521433	2519.18629061557	0.00216447774932863	0.00462715927348006	0.0496244799649661	0.0338307872220065	0.0723224994444934	110	19	1
SPAC1002.20	1	5	36	100	548	300	0.01	4.31080377954032	0.00912408759124088	3.93321512731781	0.00883974757390515	1.74105855180368	1.096	0.0484418167050002	9.54100086388417	0	101	1
SPAC1006.01	21	450	147	100	1664	300	0.21	90.5268793703468	0.270432692307692	116.578227211126	0.0293336303124904	0.0734829826151336	0.776533333333333	0.48811160839984	1.22275683071582	25	96	1
SPAC1006.02	80	157	20	100	1217	300	0.8	344.864302363226	0.129005751848809	55.6118482652285	0.38577272630049	0.672483089534465	6.20127388535032	4.69485407907697	8.18411919963444	20	160	1.93029037674011e-20
SPAC1006.03c	16	357	48	100	2770	300	0.16	68.9728604726452	0.128880866425993	55.5580126099601	0.0262135443341582	0.0754487886149258	1.24145658263305	0.726115178056181	2.08993144463345	13	103	1
SPAC1006.04c	17	108	26	100	3993	300	0.17	73.2836642521855	0.0270473328324568	11.659574460064	0.0911115953831764	0.268395070238073	6.28527777777778	3.63808600365023	10.7170151546063	3	114	0.000229883489148037
SPAC1006.05c	25	364	35	100	2032	300	0.25	107.770094488508	0.179133858267717	77.2210913264113	0.0447744517781853	0.104534698159365	1.3956043956044	0.909816860132725	2.12414506659829	18	107	1
SPAC1006.06	5	633	50	100	4139	300	0.05	21.5540188977016	0.152935491664653	65.9274895493845	0.00289713397367128	0.0196742541125997	0.32693522906793	0.119912375170254	0.814317377720501	13	92	1
SPAC1006.07	130	523	189	100	1302	300	1.3	560.404491340242	0.401689708141321	173.160551205806	0.20414610471506	0.302479684033339	3.23632887189293	2.65798228339009	3.93828548611407	65	165	9.5352963608437e-13
SPAC1006.08	1	37	78	100	1457	300	0.01	4.31080377954032	0.0253946465339739	10.9471338258745	0.0013771155727744	0.182508731776351	0.393783783783784	0.020064573895323	2.65915222198144	2	99	1
SPAC1006.09	60	802	61	100	4844	300	0.6	258.648226772419	0.165565648224608	71.3721022128683	0.0570205906987975	0.0979537627104084	3.62394014962594	2.76207741344975	4.74488026569218	22	138	4.63023018366914e-09
SPAC1039.01	2	2044	654	100	2977	300	0.02	8.62160755908064	0.686597245549211	295.978600113551	0.000169361428804381	0.00395001903909549	0.0291291585127202	0.00504188973550641	0.117592066793873	41	61	1
SPAC1039.02	2	2316	759	100	2733	300	0.02	8.62160755908064	0.847420417124039	365.306313699795	0.000149483302004457	0.00348574962949317	0.0236010362694301	0.00408537864378181	0.0952655373740484	46	56	1
SPAC1039.03	18	159	33	100	1499	300	0.18	77.5944680317258	0.106070713809206	45.7250033987266	0.067304995784848	0.188063235396677	1.69698113207547	1.00890188681487	2.81906789859619	11	107	1
SPAC1039.04	6	158	29	100	1844	300	0.06	25.8648226772419	0.0856832971800434	36.9363881327208	0.0151857503717634	0.0887442506130206	0.700253164556962	0.280025236855317	1.6364439813041	8	98	1
SPAC1039.05c	4	407	65	100	3153	300	0.04	17.2432151181613	0.129083412622899	55.6453263010755	0.00313198838577469	0.0271874152477472	0.30987714987715	0.098751593803476	0.85721920276147	11	93	1
SPAC1039.06	7	463	136	100	1966	300	0.07	30.1756264567823	0.235503560528993	101.520963882359	0.00658471287493115	0.0328737091197766	0.297235421166307	0.129455455121146	0.646297121294808	20	87	1
SPAC1039.07c	15	237	105	100	1430	300	0.15	64.6620566931048	0.165734265734266	71.4447899126613	0.0361460054214655	0.108966501090826	0.905063291139241	0.516887877526956	1.55822096559882	16	99	1
SPAC1039.08	5	159	24	100	995	300	0.05	21.5540188977016	0.159798994974874	68.8862111504433	0.0114064118285257	0.0792922222060844	0.312893081761006	0.11349379769383	0.788957610950539	14	91	1
SPAC1039.09	1	3046	542	100	3060	300	0.01	4.31080377954032	0.995424836601307	429.108114786922	1.71321841494206e-05	0.00213332433555096	0.0100459619172685	0.00052424483497227	0.0652797246678593	50	51	1
SPAC1039.10	1	165	128	100	888	300	0.01	4.31080377954032	0.185810810810811	80.0993945522695	0.000314637904235831	0.0397083945120995	0.0538181818181818	0.00279398458961418	0.352610543267444	15	86	1
SPAC1039.11c	0	144	15	100	3471	300	0	0	0.0414866032843561	17.8840606238492	0.000632158495222	0.0334689242084586	0	0.0219422213691556	1.1617063592756	3	97	1
SPAC105.01c	31	285	29	100	3151	300	0.31	133.63491716575	0.0904474769914313	38.9901325664548	0.0737002353907039	0.159653140034683	3.42740350877193	2.32229441716108	5.03067044249287	10	121	0.00115999440680755
SPAC105.02c	21	176	52	100	1418	300	0.21	90.5268793703468	0.124118476727786	53.5050398588926	0.0738046324133453	0.191014482419439	1.69193181818182	1.04654968762124	2.70858536070764	13	108	1
SPAC105.03c	3	228	24	100	2487	294	0.03	12.932411338621	0.0916767189384801	39.5200346495856	0.00337136114202439	0.0423220313119179	0.327236842105263	0.0838457516021465	1.0525489187274	8	95	1
SPAC1071.01c	34	332	33	100	2319	300	0.34	146.567328504371	0.143165157395429	61.7156901598701	0.0707550301853084	0.147515863969043	2.37487951807229	1.6408091499973	3.42089288544212	16	118	0.435189363468242
SPAC1071.02	5	162	38	100	3405	300	0.05	21.5540188977016	0.0475770925110132	20.5095510216015	0.0111982383770814	0.0778003363748992	1.05092592592593	0.38130001673962	2.64910145356532	4	101	1
SPAC1071.03c	9	157	31	100	1677	300	0.09	38.7972340158629	0.0936195587358378	40.3575547637347	0.0274192034483402	0.115553130370591	0.961337579617834	0.459820041828665	1.93782599631481	9	100	1
SPAC1071.04c	2	20	17	100	331	300	0.02	8.62160755908064	0.0604229607250755	26.0471527464672	0.0161614422706158	0.441429443740588	0.331	0.0534943739157381	1.46113145878135	5	97	1
SPAC1071.05	14	109	27	100	1458	300	0.14	60.3512529135645	0.0747599451303155	32.2275454025991	0.0705575938552256	0.229647251276211	1.87266055045872	1.02872971840919	3.34825692360715	7	107	1
SPAC1071.06	48	165	34	100	1678	300	0.48	206.918581417935	0.098331346841478	42.3887141611533	0.208153589416739	0.405573386684327	4.88145454545455	3.49281723041288	6.80552142856301	13	135	2.88524641550641e-10
SPAC1071.07c	47	60	77	100	468	300	0.47	202.607777638395	0.128205128205128	55.2667151223118	0.525638685205991	1.16630316236612	3.666	2.45998904676404	5.45829879987346	16	131	8.71285813408459e-05
SPAC1071.08	6	41	44	100	320	300	0.06	25.8648226772419	0.128125	55.2321734253604	0.0559465533141459	0.359389091144186	0.468292682926829	0.179028970605267	1.1500450916614	12	94	1
SPAC1071.09c	108	129	74	100	2232	300	1.08	465.566808190355	0.0577956989247312	24.9145917365906	0.643245304200577	1.08944593735434	18.686511627907	14.3572351897569	24.3164333217488	11	197	1.81250203951943e-61
SPAC1071.10c	113	5958	328	100	4273	300	1.13	487.120827088056	1.39433653171074	601.071119084981	0.0156720727308945	0.0229335657102831	0.8104212823095	0.669667667791123	0.979951262800396	124	89	1
SPAC1071.11	20	403	96	100	2136	300	0.2	86.2160755908064	0.188670411985019	81.3321125072448	0.0307956293965496	0.0790983934365447	1.06004962779156	0.657794643910299	1.68954168380459	19	101	1
SPAC1071.12c	2	20	12	100	736	300	0.02	8.62160755908064	0.0271739130434783	11.7141407052726	0.0161614422706158	0.441429443740588	0.736	0.118948215111732	3.24892070593073	2	100	1
SPAC1071.13	5	354	50	100	3378	300	0.05	21.5540188977016	0.104795737122558	45.1753859667636	0.00516519369121405	0.0352947933645976	0.477118644067797	0.174480242889211	1.19225811985611	9	96	1
SPAC1093.01	42	2034	168	100	5223	300	0.42	181.053758740694	0.389431361286617	167.876218410588	0.0150188701529398	0.0282857988532107	1.07849557522124	0.784435588088046	1.47736727410319	39	103	1
SPAC1093.02	25	118	61	100	992	300	0.25	107.770094488508	0.118951612903226	51.2777062485643	0.134274895534743	0.331945518627526	2.10169491525424	1.33200696370465	3.29289954478506	13	112	1
SPAC1093.03	8	188	25	100	3353	300	0.08	34.4864302363226	0.0560691917685655	24.1703283791703	0.0194739625963583	0.0889893187467869	1.4268085106383	0.652961965855895	2.98381185757976	5	103	1
SPAC1093.04c	7	266	8	100	4949	300	0.07	30.1756264567823	0.0537482319660538	23.1698081502874	0.011410149166422	0.0574956618357669	1.30236842105263	0.564688282246226	2.8454603042521	5	102	1
SPAC1093.05	17	181	54	100	2479	300	0.17	73.2836642521855	0.073013311819282	31.4746060547317	0.0552065353875295	0.157612383788385	2.32834254143646	1.36857001225686	3.90721099411408	7	110	1
SPAC1093.06c	0	849	28	100	12942	300	0	0	0.0656003708854891	28.2790326752413	0.000107083737773075	0.00564707988698555	0	0.0138587773425913	0.73084507897367	6	94	1
SPAC1093.07	0	180	40	100	1791	300	0	0	0.100502512562814	43.3246611009078	0.000505570397087246	0.0267413747224137	0	0.00905476581183257	0.478938021278429	9	91	1
SPAC10F6.01c	48	1942	130	100	4905	300	0.48	206.918581417935	0.39592252803262	170.674433024818	0.0183549803174215	0.033184263278629	1.21235839340886	0.900311784569526	1.62768811381675	41	107	1
SPAC10F6.02c	3	278	18	100	3591	300	0.03	12.932411338621	0.0774157616262879	33.3724157814595	0.00276893557548251	0.0346522156290903	0.387517985611511	0.0994324765155768	1.24436106324063	7	96	1
SPAC10F6.03c	49	578	144	100	2113	300	0.49	211.229385197476	0.273544723142451	117.919762639579	0.062609946527452	0.114466331783906	1.79129757785467	1.32294817012506	2.41867359059393	32	117	1
SPAC10F6.04	2	159	4	100	2665	300	0.02	8.62160755908064	0.0596622889305816	25.7192420617978	0.00215921822039125	0.0513163128513105	0.335220125786164	0.0575431655734268	1.36757973748743	5	97	1
SPAC10F6.05c	1	96	41	100	2025	300	0.01	4.31080377954032	0.0474074074074074	20.436403103006	0.000538670895318782	0.0686779297793512	0.2109375	0.0109080856302053	1.39072807803186	4	97	1
SPAC10F6.06	71	579	435	100	890	300	0.71	306.067068347363	0.650561797752809	280.444425657736	0.0950694486299396	0.157921403272978	1.09136442141624	0.846118092806462	1.4055004891295	67	104	1
SPAC10F6.07c	14	78	26	100	366	300	0.14	60.3512529135645	0.213114754098361	91.8695887443019	0.0972805748076126	0.325487691194961	0.656923076923077	0.356046903795862	1.19128494977356	20	94	1
SPAC10F6.08c	26	112	16	100	983	300	0.26	112.080898268048	0.113936927772126	49.1159738869294	0.147946291748062	0.361891072248545	2.28196428571429	1.45431204788344	3.55738924020319	12	114	1
SPAC10F6.09c	13	418	55	100	3689	300	0.13	56.0404491340242	0.113309840065058	48.8456486811563	0.0171396414574737	0.0552421977097265	1.1472966507177	0.632281373366204	2.03788467351181	11	102	1
SPAC10F6.10	2	104	29	100	1670	300	0.02	8.62160755908064	0.0622754491017964	26.8457241360595	0.00328555628787221	0.0789292435208364	0.321153846153846	0.0548687900074658	1.31811836679797	5	97	1
SPAC10F6.11c	9	250	10	100	2545	300	0.09	38.7972340158629	0.0982318271119843	42.3458131585493	0.0173474288447788	0.0719988316921243	0.9162	0.44149206409962	1.83237026656456	9	100	1
SPAC10F6.12c	44	76	18	100	987	300	0.44	189.675366299774	0.0770010131712259	33.1936258606955	0.392741657214253	0.851873806404542	5.71421052631579	3.87636015670468	8.40799446921283	10	134	2.99388418234655e-10
SPAC10F6.13c	60	390	63	100	1199	300	0.6	258.648226772419	0.325271059216013	140.217971144347	0.116091567379805	0.203478427103547	1.84461538461538	1.39193789288386	2.43970634097153	39	121	1
SPAC10F6.14c	1	113	90	100	1579	300	0.01	4.31080377954032	0.071564281190627	30.8499573836641	0.000458276089883442	0.0582144062280202	0.139734513274336	0.00723617945925955	0.919205474340439	6	95	1
SPAC10F6.15	0	2	0	100	1234	300	0	0	0.00162074554294976	0.698671601222094	0.0514242900386907	4.05388820080272	0	0.634575739077444	50.0249803979056	0	100	1
SPAC10F6.16	17	154	102	100	1061	300	0.17	73.2836642521855	0.145146088595664	62.5696307303685	0.0646247919870822	0.18602077226348	1.17123376623377	0.685669042982942	1.97368039371552	14	103	1
SPAC10F6.17c	15	116	43	100	1801	300	0.15	64.6620566931048	0.0644086618545253	27.7653102957622	0.0725855560256825	0.226668355804304	2.32887931034483	1.30726586402254	4.08229708803552	6	109	1
SPAC110.01	1	1992	167	100	5792	300	0.01	4.31080377954032	0.343922651933702	148.258306782533	2.61929862746906e-05	0.00326291588866799	0.0290763052208835	0.00151709776503008	0.18898808827165	25	76	1
SPAC110.02	68	276	97	100	3853	300	0.68	293.134657008742	0.0716324941603945	30.8793626564529	0.187234398352244	0.323712078820972	9.49289855072464	7.21414136851196	12.472626396972	11	157	3.26871201477959e-29
SPAC110.03	17	364	74	100	1448	300	0.17	73.2836642521855	0.251381215469613	108.365509375185	0.0277753537104016	0.0774288940815756	0.676263736263736	0.402187121726615	1.12117038630122	23	94	1
SPAC110.04c	17	817	110	100	2755	300	0.17	73.2836642521855	0.296551724137931	127.837629324299	0.0124560758547645	0.0342651490470937	0.573255813953488	0.343164889798761	0.944004856247433	26	91	1
SPAC110.05	2	110	34	100	1707	300	0.02	8.62160755908064	0.0644405389572349	27.7790518892464	0.00310865389158257	0.0745531198060891	0.310363636363636	0.0530647219293145	1.27262175508994	6	96	1
SPAC1142.01	62	189	14	100	1904	300	0.62	267.2698343315	0.0992647058823529	42.7910669292605	0.243654239388002	0.44095300385974	6.24592592592592	4.63917671794757	8.39574519348944	14	148	1.51290316979326e-17
SPAC1142.02c	42	258	102	100	1080	300	0.42	181.053758740694	0.238888888888889	102.980312511241	0.115843924590111	0.227998844207121	1.75813953488372	1.2511143855732	2.46238751743691	27	115	1
SPAC1142.03c	3	85	74	100	2243	300	0.03	12.932411338621	0.0378956754346857	16.3360820892076	0.00892465873441193	0.11530530193966	0.791647058823529	0.20018009541286	2.58629792250658	3	100	1
SPAC1142.04	5	235	37	100	2169	300	0.05	21.5540188977016	0.108344859382204	46.7053429318569	0.00775451183189868	0.0533660028208448	0.461489361702128	0.168195361633882	1.15750860118412	10	95	1
SPAC1142.05	31	253	141	100	969	300	0.31	133.63491716575	0.26109391124871	112.55246194259	0.0828188163366288	0.180296829705517	1.18731225296443	0.802514330301933	1.74707627984646	27	104	1
SPAC1142.06	57	306	36	100	1508	300	0.57	245.715815433798	0.202917771883289	87.4738697970384	0.138927843633693	0.249239786797592	2.80901960784314	2.0950318819961	3.75853598490769	26	131	0.000145045593185378
SPAC1142.07c	6	63	19	100	1016	300	0.06	25.8648226772419	0.062007874015748	26.7303777668347	0.0371781998354271	0.228526153727152	0.967619047619048	0.37773051032794	2.32182572186786	6	100	1
SPAC1142.08	17	231	32	100	2324	300	0.17	73.2836642521855	0.0993975903614458	42.8483508207321	0.0434745682491998	0.122857706643229	1.71030303030303	1.0103489661114	2.85521310238865	10	107	1
SPAC1142.09	24	0	46	100	3	300	0.24	103.459290708968	0	0	4.82360283201714	261.601981758791	NA	0.144708084960514	7.84805945276373	0	124	1
SPAC11D3.01c	59	22	39	100	130	300	0.59	254.337422992879	0.169230769230769	72.9520639614516	1.606359201744	4.50976694896618	3.48636363636364	2.0882669622672	5.86269703365604	23	136	0.0248322308136592
SPAC11D3.02c	9	96	63	100	450	300	0.09	38.7972340158629	0.213333333333333	91.9638139635269	0.0442856445211245	0.191506896740159	0.421875	0.19928540034506	0.861781035330717	19	90	1
SPAC11D3.03c	3	277	54	100	1284	300	0.03	12.932411338621	0.215732087227414	92.997869698806	0.00277886663534893	0.0347782706139232	0.139061371841155	0.0356806475978802	0.446552994682774	18	85	1
SPAC11D3.04c	0	58	10	100	1836	300	0	0	0.0315904139433551	13.6180075824259	0.00157310823633282	0.0838787505311741	0	0.0288822672190707	1.54001385975236	3	97	1
SPAC11D3.05	20	529	65	100	1753	300	0.2	86.2160755908064	0.301768397033657	130.086434647851	0.0235247662379782	0.0600894576483505	0.662759924385633	0.412389152151758	1.05336819257558	27	93	1
SPAC11D3.06	0	591	34	100	1521	300	0	0	0.388560157790927	167.500659678391	0.000153848536911537	0.00811608333734518	0	0.00234003624642448	0.12344562756102	27	73	1
SPAC11D3.07c	69	916	19	100	4030	300	0.69	297.445460788282	0.227295285359801	97.9825375200728	0.0585064812556236	0.0968219472298389	3.03569868995633	2.35781119460163	3.90192447336251	31	138	2.48898503693292e-07
SPAC11D3.08c	20	716	117	100	3214	300	0.2	86.2160755908064	0.222775357809583	96.0340854433998	0.0174206612808802	0.044291283610874	0.897765363128492	0.55990005356749	1.42352185525349	21	99	1
SPAC11D3.09	2	62	22	100	1729	300	0.02	8.62160755908064	0.0358588779641411	15.4580586657895	0.00546087585799975	0.133967989656686	0.557741935483871	0.0944185435848157	2.3163065411641	3	99	1
SPAC11D3.10	5	153	0	100	4126	300	0.05	21.5540188977016	0.0370819195346583	15.9852878882615	0.011846875530979	0.0824544482937342	1.3483660130719	0.488802084408195	3.40207053659947	3	102	1
SPAC11D3.11c	3	192	31	100	2151	300	0.03	12.932411338621	0.0892608089260809	38.4785832483376	0.00399757078811755	0.0503449673128612	0.33609375	0.0859877476524085	1.08292024689964	8	95	1
SPAC11D3.13	1	29	18	100	920	300	0.01	4.31080377954032	0.0315217391304348	13.5884032181162	0.00174550854351159	0.235376564012289	0.317241379310345	0.0160586786003067	2.16546438891305	3	98	1
SPAC11D3.14c	5	1092	21	100	4308	300	0.05	21.5540188977016	0.253481894150418	109.271070734866	0.0016820369363105	0.0113847937652848	0.197252747252747	0.0724621512162565	0.49045691540847	21	84	1
SPAC11D3.15	14	1522	61	100	3921	300	0.14	60.3512529135645	0.388166284111196	167.330868463667	0.00522132874839833	0.0158951522634254	0.360670170827858	0.204728300224698	0.623248920248909	31	83	1
SPAC11D3.16c	12	300	133	100	945	300	0.12	51.7296453544839	0.317460317460317	136.850913636201	0.0214115807327139	0.0729586823214346	0.378	0.202339437924146	0.689459547937557	26	86	1
SPAC11D3.17	5	698	179	100	3291	300	0.05	21.5540188977016	0.212093588574901	91.4293843244954	0.0026282622941524	0.0178352642109535	0.235744985673352	0.0864961121005554	0.58695854518248	18	87	1
SPAC11D3.18c	5	191	28	100	2031	300	0.05	21.5540188977016	0.0940423436730674	40.5398090542689	0.00951890106450924	0.0658273330859282	0.531675392670157	0.193328880620183	1.3369531349752	9	96	1
SPAC11D3.19	15	82	4	100	1210	300	0.15	64.6620566931048	0.0677685950413223	29.213711563827	0.101290491577371	0.325265356051599	2.21341463414634	1.22561494808618	3.93571080822434	7	108	1
SPAC11E3.01c	10	486	39	100	3812	300	0.1	43.1080377954032	0.127492130115425	54.9593556363221	0.0103841677308098	0.0394949676260846	0.784362139917695	0.395844473898469	1.50554816590635	12	98	1
SPAC11E3.02c	3	476	39	100	3850	300	0.03	12.932411338621	0.123636363636364	53.2972103652258	0.00162152892984572	0.0201739751090411	0.242647058823529	0.0624288637990604	0.776698041698081	11	92	1
SPAC11E3.03	3	22	25	100	987	300	0.03	12.932411338621	0.022289766970618	9.60868117020132	0.0325415198670741	0.477885849419339	1.34590909090909	0.321184801088022	4.71673333376887	2	101	1
SPAC11E3.04c	7	62	29	100	714	300	0.07	30.1756264567823	0.0868347338935574	37.4327499063725	0.0473293748815889	0.255855683327673	0.806129032258064	0.337931736654545	1.82680957895958	8	99	1
SPAC11E3.05	6	414	45	100	3997	300	0.06	25.8648226772419	0.103577683262447	44.6503068483786	0.00585438179867147	0.0334985997462855	0.579275362318841	0.233999640492899	1.33893903185903	9	97	1
SPAC11E3.06	18	48	16	100	1847	300	0.18	77.5944680317258	0.0259880887926367	11.2029551390328	0.210277010340957	0.662274342714179	6.92625	3.88381638099748	12.2322071099309	2	116	7.88814625726554e-05
SPAC11E3.07	74	187	83	100	1208	300	0.74	318.999479685984	0.154801324503311	66.7318134746722	0.299569395351615	0.522147266131779	4.78032085561497	3.61879829584751	6.30753897487189	23	151	2.20979796335382e-14
SPAC11E3.08c	5	66	12	100	1531	300	0.05	21.5540188977016	0.0431090790333116	18.5834780829302	0.0269213699250231	0.195433755769517	1.15984848484848	0.412166173552104	2.99209080083131	4	101	1
SPAC11E3.09	0	66	13	100	1333	300	0	0	0.0495123780945236	21.3438146623902	0.00138178273757893	0.0735710521596386	0	0.0184191638919272	0.980702125287983	4	96	1
SPAC11E3.10	5	133	42	100	1069	300	0.05	21.5540188977016	0.124415341440599	53.6330124114932	0.0135970755228271	0.0950954766552485	0.40187969924812	0.145352737339022	1.01657064544461	11	94	1
SPAC11E3.11c	11	443	39	100	3255	300	0.11	47.4188415749435	0.136098310291859	58.6693110395196	0.0129568549606863	0.046294940147761	0.80823927765237	0.421745628970338	1.50690030180962	13	98	1
SPAC11E3.12	6	73	1	100	2724	300	0.06	25.8648226772419	0.026798825256975	11.5524477205009	0.0322597919492208	0.196045474104771	2.23890410958904	0.878756732696774	5.34027871461396	2	104	1
SPAC11E3.13c	41	782	115	100	2103	300	0.41	176.742954961153	0.371849738468854	160.297125801262	0.037788829658715	0.0724718511393812	1.10259590792839	0.794699087722776	1.52408302946119	38	103	1
SPAC11E3.14	9	313	47	100	2681	300	0.09	38.7972340158629	0.11674748228273	50.3275487876211	0.0138909942445922	0.0573527536908699	0.770894568690096	0.372417555697516	1.53762732645222	11	98	1
SPAC11E3.15	33	135	189	100	406	300	0.33	142.256524724831	0.332512315270936	143.339534541365	0.163940966781761	0.362843939679858	0.992444444444444	0.665600325133949	1.47314639510022	33	100	1
SPAC11G7.01	30	654	126	100	2966	300	0.3	129.32411338621	0.22049898853675	95.0527873169039	0.0312316798361959	0.0669706872039947	1.3605504587156	0.926331623941569	1.98635058247048	23	107	1
SPAC11G7.02	44	499	50	100	2923	300	0.44	189.675366299774	0.170715018816285	73.5918948337537	0.0639624440135171	0.121158143284416	2.57739478957916	1.8696222385151	3.54145252820349	20	124	0.0101384514159517
SPAC11G7.03	8	114	28	100	1164	300	0.08	34.4864302363226	0.0979381443298969	42.2192122738485	0.0317909687603895	0.148355443939752	0.816842105263158	0.370046876370934	1.72685736745872	9	99	1
SPAC11G7.04	26	135	262	93	363	300	0.279569892473118	120.51709491188	0.371900826446281	160.31914882588	0.123652690618032	0.297954498974943	0.751732377538829	0.482644373057481	1.16298368954736	32	87	1
SPAC11G7.05c	5	96	12	100	1975	296	0.05	21.5540188977016	0.0486075949367089	20.953780396753	0.0187111082083468	0.132736791929032	1.02864583333333	0.369544387114849	2.62155164059838	4	101	1
SPAC11G7.06c	3	59	17	100	2860	300	0.03	12.932411338621	0.0206293706293706	8.8929168878629	0.0127403771074271	0.167938348090167	1.45423728813559	0.364374785272415	4.80303675537877	2	101	1
